_id,escopo_autuacao,mes,ano,uf,amparo_legal,descricao_infracao,quantidade_autos,month_num,year_month
6407641b305a576376e6f54b,Excesso de Peso,FEVEREIRO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,459,2,202202
6407641b305a576376e6f54d,Excesso de Peso,FEVEREIRO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,292,2,202202
6407641b305a576376e6f547,Excesso de Peso,FEVEREIRO,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,51,2,202202
6407641b305a576376e6f543,Excesso de Peso,FEVEREIRO,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,434,2,202202
6407641b305a576376e6f53f,Excesso de Peso,FEVEREIRO,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,63,2,202202
6407641b305a576376e6f53c,Evasão de Balança,FEVEREIRO,2022,SP,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,799,2,202202
6407641b305a576376e6f53d,Excesso de Peso,FEVEREIRO,2022,BA,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,12,2,202202
6407641b305a576376e6f531,CMT - Capacidade Máxima de Tração,FEVEREIRO,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,2,2,202202
6407641b305a576376e6f54e,Excesso de Peso,FEVEREIRO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,364,2,202202
6407641b305a576376e6f550,Excesso de Peso,FEVEREIRO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,96,2,202202
6407641b305a576376e6f54a,Excesso de Peso,FEVEREIRO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,319,2,202202
6407641b305a576376e6f548,Excesso de Peso,FEVEREIRO,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,75,2,202202
6407641b305a576376e6f546,Excesso de Peso,FEVEREIRO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,770,2,202202
6407641b305a576376e6f545,Excesso de Peso,FEVEREIRO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,241,2,202202
6407641b305a576376e6f544,Excesso de Peso,FEVEREIRO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,222,2,202202
6407641b305a576376e6f542,Excesso de Peso,FEVEREIRO,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,135,2,202202
6407641b305a576376e6f540,Excesso de Peso,FEVEREIRO,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,296,2,202202
6407641b305a576376e6f552,Excesso de Peso,FEVEREIRO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,189,2,202202
6407641b305a576376e6f551,Excesso de Peso,FEVEREIRO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,112,2,202202
6407641b305a576376e6f53b,Evasão de Balança,FEVEREIRO,2022,RJ,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,2939,2,202202
6407641b305a576376e6f538,Evasão de Balança,FEVEREIRO,2022,GO,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,840,2,202202
6407641b305a576376e6f535,CMT - Capacidade Máxima de Tração,FEVEREIRO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,2,202202
6407641b305a576376e6f534,CMT - Capacidade Máxima de Tração,FEVEREIRO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,5,2,202202
6407641b305a576376e6f536,CMT - Capacidade Máxima de Tração,FEVEREIRO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,2,2,202202
6407641b305a576376e6f557,CMT - Capacidade Máxima de Tração,MARÇO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,3,3,202203
6407641b305a576376e6f565,Excesso de Peso,MARÇO,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,135,3,202203
6407641b305a576376e6f556,CMT - Capacidade Máxima de Tração,MARÇO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT em até 600 kg,2,3,202203
6407641b305a576376e6f577,Excesso de Peso,MARÇO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,154,3,202203
6407641b305a576376e6f55d,Evasão de Balança,MARÇO,2022,MT,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,2305,3,202203
6407641b305a576376e6f55e,Evasão de Balança,MARÇO,2022,RJ,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,2435,3,202203
6407641b305a576376e6f555,CMT - Capacidade Máxima de Tração,MARÇO,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,1,3,202203
6407641b305a576376e6f558,CMT - Capacidade Máxima de Tração,MARÇO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,4,3,202203
6407641b305a576376e6f567,Excesso de Peso,MARÇO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,264,3,202203
6407641b305a576376e6f56f,Excesso de Peso,MARÇO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,986,3,202203
6407641b305a576376e6f578,Excesso de Peso,MARÇO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,155,3,202203
6407641b305a576376e6f575,Excesso de Peso,MARÇO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,607,3,202203
6407641b305a576376e6f573,Excesso de Peso,MARÇO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,337,3,202203
6407641b305a576376e6f56e,Excesso de Peso,MARÇO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,840,3,202203
6407641b305a576376e6f56c,Excesso de Peso,MARÇO,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,442,3,202203
6407641b305a576376e6f554,CMT - Capacidade Máxima de Tração,MARÇO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT em até 600 kg,2,3,202203
6407641b305a576376e6f56b,Excesso de Peso,MARÇO,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,78,3,202203
6407641b305a576376e6f564,Excesso de Peso,MARÇO,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,128,3,202203
6407641b305a576376e6f563,Excesso de Peso,MARÇO,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,67,3,202203
6407641b305a576376e6f561,Excesso de Peso,MARÇO,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,13,3,202203
6407641b305a576376e6f55f,Evasão de Balança,MARÇO,2022,SP,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,1436,3,202203
6407641b305a576376e6f55c,Evasão de Balança,MARÇO,2022,MG,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,1568,3,202203
6407641b305a576376e6f574,Excesso de Peso,MARÇO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,352,3,202203
6407641b305a576376e6f55a,Evasão de Balança,MARÇO,2022,ES,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,414,3,202203
6407641b305a576376e6f566,Excesso de Peso,MARÇO,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,438,3,202203
6407641b305a576376e6f571,Excesso de Peso,MARÇO,2022,RS,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,108,3,202203
6407641b305a576376e6f55b,Evasão de Balança,MARÇO,2022,GO,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,1206,3,202203
6407641b305a576376e6f572,Excesso de Peso,MARÇO,2022,RS,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,351,3,202203
6407641b305a576376e6f576,Excesso de Peso,MARÇO,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,90,3,202203
6407641b305a576376e6f570,Excesso de Peso,MARÇO,2022,RS,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,80,3,202203
6407641b305a576376e6f559,CMT - Capacidade Máxima de Tração,MARÇO,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,1,3,202203
6407641b305a576376e6f560,Excesso de Peso,MARÇO,2022,BA,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,3,3,202203
6407641b305a576376e6f553,CMT - Capacidade Máxima de Tração,MARÇO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,1,3,202203
6407641b305a576376e6f568,Excesso de Peso,MARÇO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,290,3,202203
6407641b305a576376e6f569,Excesso de Peso,MARÇO,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,1029,3,202203
6407641b305a576376e6f56a,Excesso de Peso,MARÇO,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,65,3,202203
6407641b305a576376e6f56d,Excesso de Peso,MARÇO,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,502,3,202203
6407641b305a576376e6f562,Excesso de Peso,MARÇO,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,22,3,202203
6407641b305a576376e6f584,Evasão de Balança,ABRIL,2022,MT,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,2902,4,202204
6407641b305a576376e6f586,Evasão de Balança,ABRIL,2022,SP,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,1626,4,202204
6407641b305a576376e6f587,Excesso de Peso,ABRIL,2022,BA,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,1,4,202204
6407641b305a576376e6f58d,Excesso de Peso,ABRIL,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,283,4,202204
6407641b305a576376e6f590,Excesso de Peso,ABRIL,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,835,4,202204
6407641b305a576376e6f594,Excesso de Peso,ABRIL,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,629,4,202204
6407641b305a576376e6f58f,Excesso de Peso,ABRIL,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,281,4,202204
6407641b305a576376e6f59f,Excesso de Peso,ABRIL,2022,SP,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,123,4,202204
6407641b305a576376e6f597,Excesso de Peso,ABRIL,2022,RS,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,101,4,202204
6407641b305a576376e6f596,Excesso de Peso,ABRIL,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,1224,4,202204
6407641b305a576376e6f57b,CMT - Capacidade Máxima de Tração,ABRIL,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,2,4,202204
6407641b305a576376e6f58c,Excesso de Peso,ABRIL,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,92,4,202204
6407641b305a576376e6f589,Excesso de Peso,ABRIL,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,92,4,202204
6407641b305a576376e6f588,Excesso de Peso,ABRIL,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,78,4,202204
6407641b305a576376e6f583,Evasão de Balança,ABRIL,2022,MG,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,300,4,202204
6407641b305a576376e6f599,Excesso de Peso,ABRIL,2022,RS,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,414,4,202204
6407641b305a576376e6f57d,CMT - Capacidade Máxima de Tração,ABRIL,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT em até 600 kg,10,4,202204
6407641b305a576376e6f58a,Excesso de Peso,ABRIL,2022,ES,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - Por Eixo,241,4,202204
6407641b305a576376e6f581,Evasão de Balança,ABRIL,2022,ES,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,36,4,202204
6407641b305a576376e6f57a,CMT - Capacidade Máxima de Tração,ABRIL,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT em até 600 kg,1,4,202204
6407641b305a576376e6f57c,CMT - Capacidade Máxima de Tração,ABRIL,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT entre 601 e 1000 kg,4,4,202204
6407641b305a576376e6f57f,CMT - Capacidade Máxima de Tração,ABRIL,2022,SC,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo excedendo a CMT acima de 1000 kg,3,4,202204
6407641b305a576376e6f585,Evasão de Balança,ABRIL,2022,RJ,"Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.",Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos,3804,4,202204
6407641b305a576376e6f58b,Excesso de Peso,ABRIL,2022,GO,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,84,4,202204
6407641b305a576376e6f58e,Excesso de Peso,ABRIL,2022,MG,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,223,4,202204
6407641b305a576376e6f591,Excesso de Peso,ABRIL,2022,MT,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo,51,4,202204
6407641b305a576376e6f595,Excesso de Peso,ABRIL,2022,RJ,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,905,4,202204
6407641b305a576376e6f598,Excesso de Peso,ABRIL,2022,RS,"Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ",Transitar com o veículo com excesso de peso - PBT/PBTC,180,4,202204
