date,city_ibge_code,epidemiological_week,cumulative_confirmed,previous_period,diff_by_period
2021-08-06,1200385,202131,87394,87393,1
2021-08-07,1200054,202131,87396,87394,2
2021-08-07,1200013,202131,87396,87396,0
2021-08-07,1200104,202131,87396,87396,0
2021-08-07,1200708,202131,87401,87396,5
2021-08-07,1200450,202131,87401,87401,0
2021-08-07,1200500,202131,87401,87401,0
2021-08-07,1200435,202131,87401,87401,0
2021-08-07,1200427,202131,87401,87401,0
2021-08-07,1200401,202131,87404,87401,3
2021-08-07,1200393,202131,87404,87404,0
2021-08-07,1200807,202131,87404,87404,0
2021-08-07,1200385,202131,87404,87404,0
2021-08-07,1200336,202131,87404,87404,0
2021-08-07,1200351,202131,87404,87404,0
2021-08-07,1200344,202131,87404,87404,0
2021-08-07,1200328,202131,87404,87404,0
2021-08-07,1200302,202131,87404,87404,0
2021-08-07,1200252,202131,87404,87404,0
2021-08-07,1200203,202131,87404,87404,0
2021-08-07,1200179,202131,87404,87404,0
2021-08-07,1200138,202131,87404,87404,0
2021-08-07,1200609,202131,87404,87404,0
2021-08-08,1200807,202132,87404,87404,0
2021-08-08,1200393,202132,87404,87404,0
2021-08-08,1200054,202132,87404,87404,0
2021-08-08,1200401,202132,87404,87404,0
2021-08-08,1200427,202132,87404,87404,0
2021-08-08,1200385,202132,87404,87404,0
2021-08-08,1200500,202132,87404,87404,0
2021-08-08,1200450,202132,87404,87404,0
2021-08-08,1200609,202132,87404,87404,0
2021-08-08,1200708,202132,87404,87404,0
2021-08-08,1200336,202132,87404,87404,0
2021-08-08,1200351,202132,87404,87404,0
2021-08-08,1200344,202132,87404,87404,0
2021-08-08,1200328,202132,87404,87404,0
2021-08-08,1200302,202132,87404,87404,0
2021-08-08,1200252,202132,87404,87404,0
2021-08-08,1200203,202132,87404,87404,0
2021-08-08,1200179,202132,87404,87404,0
2021-08-08,1200138,202132,87404,87404,0
2021-08-08,1200104,202132,87404,87404,0
2021-08-08,1200013,202132,87404,87404,0
2021-08-08,1200435,202132,87404,87404,0
2021-08-09,1200435,202132,87404,87404,0
2021-08-09,1200708,202132,87404,87404,0
2021-08-09,1200500,202132,87410,87404,6
2021-08-09,1200427,202132,87410,87410,0
2021-08-09,1200401,202132,87418,87410,8
2021-08-09,1200393,202132,87418,87418,0
2021-08-09,1200807,202132,87418,87418,0
2021-08-09,1200385,202132,87418,87418,0
2021-08-09,1200336,202132,87421,87418,3
2021-08-09,1200351,202132,87424,87421,3
2021-08-09,1200344,202132,87424,87424,0
2021-08-09,1200328,202132,87424,87424,0
2021-08-09,1200302,202132,87424,87424,0
2021-08-09,1200252,202132,87424,87424,0
2021-08-09,1200203,202132,87428,87424,4
2021-08-09,1200179,202132,87428,87428,0
2021-08-09,1200138,202132,87428,87428,0
2021-08-09,1200104,202132,87428,87428,0
2021-08-09,1200054,202132,87435,87428,7
2021-08-09,1200450,202132,87435,87435,0
2021-08-09,1200609,202132,87435,87435,0
2021-08-09,1200013,202132,87437,87435,2
2021-08-10,1200336,202132,87437,87437,0
2021-08-10,1200807,202132,87437,87437,0
2021-08-10,1200393,202132,87437,87437,0
2021-08-10,1200401,202132,87438,87437,1
2021-08-10,1200427,202132,87438,87438,0
2021-08-10,1200435,202132,87438,87438,0
2021-08-10,1200500,202132,87438,87438,0
2021-08-10,1200450,202132,87438,87438,0
2021-08-10,1200609,202132,87438,87438,0
2021-08-10,1200708,202132,87438,87438,0
2021-08-10,1200351,202132,87438,87438,0
2021-08-10,1200344,202132,87438,87438,0
2021-08-10,1200328,202132,87438,87438,0
2021-08-10,1200302,202132,87438,87438,0
2021-08-10,1200252,202132,87438,87438,0
2021-08-10,1200203,202132,87438,87438,0
2021-08-10,1200179,202132,87438,87438,0
2021-08-10,1200138,202132,87438,87438,0
2021-08-10,1200104,202132,87438,87438,0
2021-08-10,1200054,202132,87438,87438,0
2021-08-10,1200013,202132,87438,87438,0
2021-08-10,1200385,202132,87438,87438,0
2021-08-11,1200252,202132,87438,87438,0
2021-08-11,1200427,202132,87455,87438,17
2021-08-11,1200708,202132,87455,87455,0
2021-08-11,1200609,202132,87454,87455,-1
2021-08-11,1200450,202132,87454,87454,0
2021-08-11,1200500,202132,87456,87454,2
2021-08-11,1200435,202132,87456,87456,0
2021-08-11,1200401,202132,87461,87456,5
2021-08-11,1200393,202132,87461,87461,0
2021-08-11,1200807,202132,87462,87461,1
2021-08-11,1200336,202132,87464,87462,2
2021-08-11,1200385,202132,87464,87464,0
2021-08-11,1200344,202132,87464,87464,0
2021-08-11,1200328,202132,87464,87464,0
2021-08-11,1200302,202132,87465,87464,1
2021-08-11,1200203,202132,87466,87465,1
2021-08-11,1200179,202132,87466,87466,0
2021-08-11,1200138,202132,87466,87466,0
2021-08-11,1200104,202132,87466,87466,0
2021-08-11,1200054,202132,87467,87466,1
2021-08-11,1200013,202132,87479,87467,12
2021-08-11,1200351,202132,87483,87479,4
2021-08-12,1200252,202132,87486,87483,3
2021-08-12,1200344,202132,87486,87486,0
2021-08-12,1200328,202132,87486,87486,0
2021-08-12,1200302,202132,87486,87486,0
2021-08-12,1200203,202132,87486,87486,0
2021-08-12,1200385,202132,87486,87486,0
2021-08-12,1200138,202132,87486,87486,0
2021-08-12,1200104,202132,87486,87486,0
2021-08-12,1200013,202132,87486,87486,0
2021-08-12,1200351,202132,87487,87486,1
2021-08-12,1200179,202132,87487,87487,0
2021-08-12,1200336,202132,87488,87487,1
2021-08-12,1200054,202132,87488,87488,0
2021-08-12,1200393,202132,87488,87488,0
2021-08-12,1200401,202132,87491,87488,3
2021-08-12,1200427,202132,87491,87491,0
2021-08-12,1200435,202132,87491,87491,0
2021-08-12,1200500,202132,87491,87491,0
2021-08-12,1200450,202132,87491,87491,0
2021-08-12,1200609,202132,87491,87491,0
2021-08-12,1200708,202132,87491,87491,0
2021-08-12,1200807,202132,87491,87491,0
2021-08-13,1200708,202132,87495,87491,4
2021-08-13,1200013,202132,87495,87495,0
2021-08-13,1200054,202132,87495,87495,0
2021-08-13,1200104,202132,87495,87495,0
2021-08-13,1200138,202132,87495,87495,0
2021-08-13,1200179,202132,87495,87495,0
2021-08-13,1200203,202132,87496,87495,1
2021-08-13,1200302,202132,87496,87496,0
2021-08-13,1200450,202132,87496,87496,0
2021-08-13,1200500,202132,87498,87496,2
2021-08-13,1200435,202132,87498,87498,0
2021-08-13,1200427,202132,87498,87498,0
2021-08-13,1200401,202132,87500,87498,2
2021-08-13,1200252,202132,87500,87500,0
2021-08-13,1200393,202132,87500,87500,0
2021-08-13,1200385,202132,87500,87500,0
2021-08-13,1200336,202132,87500,87500,0
2021-08-13,1200351,202132,87500,87500,0
2021-08-13,1200344,202132,87500,87500,0
2021-08-13,1200328,202132,87500,87500,0
2021-08-13,1200807,202132,87500,87500,0
2021-08-13,1200609,202132,87500,87500,0
2021-08-14,1200013,202132,87500,87500,0
2021-08-14,1200054,202132,87500,87500,0
2021-08-14,1200104,202132,87500,87500,0
2021-08-14,1200435,202132,87500,87500,0
2021-08-14,1200427,202132,87500,87500,0
2021-08-14,1200138,202132,87500,87500,0
2021-08-14,1200500,202132,87500,87500,0
2021-08-14,1200450,202132,87500,87500,0
2021-08-14,1200609,202132,87500,87500,0
2021-08-14,1200708,202132,87500,87500,0
2021-08-14,1200807,202132,87500,87500,0
2021-08-14,1200385,202132,87500,87500,0
2021-08-14,1200336,202132,87500,87500,0
2021-08-14,1200351,202132,87500,87500,0
2021-08-14,1200344,202132,87500,87500,0
2021-08-14,1200328,202132,87500,87500,0
2021-08-14,1200302,202132,87500,87500,0
2021-08-14,1200252,202132,87500,87500,0
2021-08-14,1200203,202132,87500,87500,0
2021-08-14,1200179,202132,87500,87500,0
2021-08-14,1200401,202132,87502,87500,2
2021-08-14,1200393,202132,87502,87502,0
2021-08-15,1200385,202133,87502,87502,0
2021-08-15,1200393,202133,87502,87502,0
2021-08-15,1200054,202133,87502,87502,0
2021-08-15,1200104,202133,87502,87502,0
2021-08-15,1200807,202133,87502,87502,0
2021-08-15,1200138,202133,87502,87502,0
2021-08-15,1200179,202133,87502,87502,0
2021-08-15,1200203,202133,87503,87502,1
2021-08-15,1200252,202133,87503,87503,0
2021-08-15,1200302,202133,87503,87503,0
2021-08-15,1200328,202133,87503,87503,0
2021-08-15,1200344,202133,87503,87503,0
2021-08-15,1200013,202133,87503,87503,0
2021-08-15,1200351,202133,87503,87503,0
2021-08-15,1200336,202133,87503,87503,0
2021-08-15,1200500,202133,87503,87503,0
2021-08-15,1200609,202133,87503,87503,0
2021-08-15,1200427,202133,87503,87503,0
2021-08-15,1200708,202133,87503,87503,0
2021-08-15,1200435,202133,87503,87503,0
2021-08-15,1200401,202133,87504,87503,1
2021-08-15,1200450,202133,87504,87504,0
2021-08-16,1200013,202133,87504,87504,0
2021-08-16,1200054,202133,87504,87504,0
2021-08-16,1200104,202133,87504,87504,0
2021-08-16,1200138,202133,87504,87504,0
2021-08-16,1200179,202133,87504,87504,0
2021-08-16,1200203,202133,87505,87504,1
2021-08-16,1200252,202133,87505,87505,0
2021-08-16,1200328,202133,87505,87505,0
2021-08-16,1200302,202133,87505,87505,0
2021-08-16,1200336,202133,87505,87505,0
2021-08-16,1200385,202133,87505,87505,0
2021-08-16,1200807,202133,87505,87505,0
2021-08-16,1200393,202133,87505,87505,0
2021-08-16,1200401,202133,87507,87505,2
2021-08-16,1200427,202133,87507,87507,0
2021-08-16,1200435,202133,87507,87507,0
2021-08-16,1200500,202133,87507,87507,0
2021-08-16,1200450,202133,87507,87507,0
2021-08-16,1200609,202133,87507,87507,0
2021-08-16,1200708,202133,87507,87507,0
2021-08-16,1200351,202133,87507,87507,0
2021-08-16,1200344,202133,87507,87507,0
2021-08-17,1200179,202133,87507,87507,0
2021-08-17,1200138,202133,87507,87507,0
2021-08-17,1200104,202133,87509,87507,2
2021-08-17,1200013,202133,87517,87509,8
2021-08-17,1200054,202133,87531,87517,14
2021-08-17,1200807,202133,87531,87531,0
2021-08-17,1200500,202133,87536,87531,5
2021-08-17,1200435,202133,87536,87536,0
2021-08-17,1200427,202133,87544,87536,8
2021-08-17,1200401,202133,87555,87544,11
2021-08-17,1200393,202133,87555,87555,0
2021-08-17,1200708,202133,87555,87555,0
2021-08-17,1200450,202133,87556,87555,1
2021-08-17,1200385,202133,87557,87556,1
2021-08-17,1200351,202133,87587,87557,30
2021-08-17,1200344,202133,87587,87587,0
2021-08-17,1200328,202133,87587,87587,0
2021-08-17,1200302,202133,87589,87587,2
2021-08-17,1200252,202133,87595,87589,6
2021-08-17,1200203,202133,87604,87595,9
2021-08-17,1200336,202133,87609,87604,5
2021-08-17,1200609,202133,87617,87609,8
2021-08-18,1200427,202133,87617,87617,0
2021-08-18,1200401,202133,87618,87617,1
2021-08-18,1200013,202133,87618,87618,0
2021-08-18,1200104,202133,87618,87618,0
2021-08-18,1200435,202133,87618,87618,0
2021-08-18,1200393,202133,87618,87618,0
2021-08-18,1200450,202133,87618,87618,0
2021-08-18,1200609,202133,87618,87618,0
2021-08-18,1200708,202133,87618,87618,0
2021-08-18,1200807,202133,87618,87618,0
2021-08-18,1200385,202133,87618,87618,0
2021-08-18,1200054,202133,87618,87618,0
2021-08-18,1200336,202133,87619,87618,1
2021-08-18,1200344,202133,87619,87619,0
2021-08-18,1200328,202133,87619,87619,0
2021-08-18,1200302,202133,87620,87619,1
2021-08-18,1200252,202133,87621,87620,1
2021-08-18,1200203,202133,87622,87621,1
2021-08-18,1200179,202133,87622,87622,0
2021-08-18,1200138,202133,87622,87622,0
2021-08-18,1200351,202133,87622,87622,0
2021-08-18,1200500,202133,87622,87622,0
2021-08-19,1200385,202133,87622,87622,0
2021-08-19,1200401,202133,87629,87622,7
2021-08-19,1200708,202133,87632,87629,3
2021-08-19,1200609,202133,87633,87632,1
2021-08-19,1200450,202133,87633,87633,0
2021-08-19,1200500,202133,87635,87633,2
2021-08-19,1200435,202133,87635,87635,0
2021-08-19,1200427,202133,87639,87635,4
2021-08-19,1200393,202133,87641,87639,2
2021-08-19,1200807,202133,87641,87641,0
2021-08-19,1200351,202133,87641,87641,0
2021-08-19,1200336,202133,87644,87641,3
2021-08-19,1200328,202133,87644,87644,0
2021-08-19,1200302,202133,87646,87644,2
2021-08-19,1200252,202133,87647,87646,1
2021-08-19,1200203,202133,87655,87647,8
2021-08-19,1200179,202133,87655,87655,0
2021-08-19,1200138,202133,87655,87655,0
2021-08-19,1200104,202133,87655,87655,0
2021-08-19,1200054,202133,87655,87655,0
2021-08-19,1200013,202133,87653,87655,-2
2021-08-19,1200344,202133,87653,87653,0
2021-08-20,1200203,202133,87658,87653,5
2021-08-20,1200328,202133,87658,87658,0
2021-08-20,1200252,202133,87659,87658,1
2021-08-20,1200179,202133,87659,87659,0
2021-08-20,1200385,202133,87659,87659,0
2021-08-20,1200104,202133,87661,87659,2
2021-08-20,1200054,202133,87661,87661,0
2021-08-20,1200013,202133,87661,87661,0
2021-08-20,1200344,202133,87661,87661,0
2021-08-20,1200138,202133,87661,87661,0
2021-08-20,1200336,202133,87661,87661,0
2021-08-20,1200351,202133,87670,87661,9
2021-08-20,1200302,202133,87670,87670,0
2021-08-20,1200807,202133,87670,87670,0
2021-08-20,1200393,202133,87669,87670,-1
2021-08-20,1200401,202133,87671,87669,2
2021-08-20,1200427,202133,87682,87671,11
2021-08-20,1200435,202133,87682,87682,0
2021-08-20,1200500,202133,87688,87682,6
2021-08-20,1200450,202133,87688,87688,0
2021-08-20,1200609,202133,87686,87688,-2
2021-08-20,1200708,202133,87686,87686,0
2021-08-21,1200013,202133,87686,87686,0
2021-08-21,1200054,202133,87686,87686,0
2021-08-21,1200104,202133,87687,87686,1
2021-08-21,1200138,202133,87687,87687,0
2021-08-21,1200179,202133,87687,87687,0
2021-08-21,1200609,202133,87687,87687,0
2021-08-21,1200252,202133,87687,87687,0
2021-08-21,1200302,202133,87687,87687,0
2021-08-21,1200328,202133,87687,87687,0
2021-08-21,1200344,202133,87687,87687,0
2021-08-21,1200351,202133,87687,87687,0
2021-08-21,1200336,202133,87687,87687,0
2021-08-21,1200385,202133,87687,87687,0
2021-08-21,1200807,202133,87687,87687,0
2021-08-21,1200393,202133,87687,87687,0
2021-08-21,1200401,202133,87692,87687,5
2021-08-21,1200427,202133,87693,87692,1
2021-08-21,1200435,202133,87693,87693,0
2021-08-21,1200500,202133,87693,87693,0
2021-08-21,1200450,202133,87693,87693,0
2021-08-21,1200708,202133,87693,87693,0
2021-08-21,1200203,202133,87693,87693,0
2021-08-22,1200252,202134,87693,87693,0
2021-08-22,1200427,202134,87693,87693,0
2021-08-22,1200708,202134,87693,87693,0
2021-08-22,1200609,202134,87694,87693,1
2021-08-22,1200450,202134,87694,87694,0
2021-08-22,1200500,202134,87694,87694,0
2021-08-22,1200435,202134,87694,87694,0
2021-08-22,1200401,202134,87695,87694,1
2021-08-22,1200393,202134,87695,87695,0
2021-08-22,1200807,202134,87695,87695,0
2021-08-22,1200336,202134,87695,87695,0
2021-08-22,1200385,202134,87695,87695,0
2021-08-22,1200344,202134,87695,87695,0
2021-08-22,1200328,202134,87695,87695,0
2021-08-22,1200302,202134,87695,87695,0
2021-08-22,1200203,202134,87695,87695,0
2021-08-22,1200179,202134,87695,87695,0
2021-08-22,1200138,202134,87695,87695,0
2021-08-22,1200104,202134,87695,87695,0
2021-08-22,1200054,202134,87695,87695,0
2021-08-22,1200013,202134,87695,87695,0
2021-08-22,1200351,202134,87695,87695,0
2021-08-23,1200252,202134,87695,87695,0
2021-08-23,1200344,202134,87695,87695,0
2021-08-23,1200328,202134,87695,87695,0
2021-08-23,1200302,202134,87695,87695,0
2021-08-23,1200203,202134,87696,87695,1
2021-08-23,1200385,202134,87696,87696,0
2021-08-23,1200138,202134,87696,87696,0
2021-08-23,1200104,202134,87697,87696,1
2021-08-23,1200013,202134,87697,87697,0
2021-08-23,1200351,202134,87697,87697,0
2021-08-23,1200179,202134,87697,87697,0
2021-08-23,1200336,202134,87697,87697,0
2021-08-23,1200054,202134,87697,87697,0
2021-08-23,1200807,202134,87697,87697,0
2021-08-23,1200393,202134,87697,87697,0
2021-08-23,1200401,202134,87697,87697,0
2021-08-23,1200427,202134,87697,87697,0
2021-08-23,1200435,202134,87697,87697,0
2021-08-23,1200500,202134,87697,87697,0
2021-08-23,1200450,202134,87697,87697,0
2021-08-23,1200609,202134,87697,87697,0
2021-08-23,1200708,202134,87697,87697,0
2021-08-24,1200708,202134,87698,87697,1
2021-08-24,1200013,202134,87699,87698,1
2021-08-24,1200054,202134,87699,87699,0
2021-08-24,1200104,202134,87699,87699,0
2021-08-24,1200138,202134,87699,87699,0
2021-08-24,1200179,202134,87699,87699,0
2021-08-24,1200203,202134,87707,87699,8
2021-08-24,1200807,202134,87707,87707,0
2021-08-24,1200450,202134,87709,87707,2
2021-08-24,1200500,202134,87710,87709,1
2021-08-24,1200435,202134,87710,87710,0
2021-08-24,1200427,202134,87714,87710,4
2021-08-24,1200401,202134,87716,87714,2
2021-08-24,1200393,202134,87717,87716,1
2021-08-24,1200252,202134,87721,87717,4
2021-08-24,1200609,202134,87721,87721,0
2021-08-24,1200336,202134,87729,87721,8
2021-08-24,1200351,202134,87738,87729,9
2021-08-24,1200344,202134,87738,87738,0
2021-08-24,1200328,202134,87738,87738,0
2021-08-24,1200302,202134,87738,87738,0
2021-08-24,1200385,202134,87739,87738,1
2021-08-25,1200054,202134,87734,87739,-5
2021-08-25,1200013,202134,87737,87734,3
2021-08-25,1200104,202134,87739,87737,2
2021-08-25,1200708,202134,87739,87739,0
2021-08-25,1200450,202134,87740,87739,1
2021-08-25,1200500,202134,87740,87740,0
2021-08-25,1200435,202134,87740,87740,0
2021-08-25,1200427,202134,87740,87740,0
2021-08-25,1200401,202134,87743,87740,3
2021-08-25,1200393,202134,87743,87743,0
2021-08-25,1200807,202134,87743,87743,0
2021-08-25,1200385,202134,87742,87743,-1
2021-08-25,1200336,202134,87742,87742,0
2021-08-25,1200351,202134,87739,87742,-3
2021-08-25,1200344,202134,87739,87739,0
2021-08-25,1200328,202134,87738,87739,-1
2021-08-25,1200302,202134,87738,87738,0
2021-08-25,1200252,202134,87735,87738,-3
2021-08-25,1200203,202134,87733,87735,-2
2021-08-25,1200179,202134,87733,87733,0
2021-08-25,1200138,202134,87733,87733,0
2021-08-25,1200609,202134,87744,87733,11
2021-08-26,1200807,202134,87744,87744,0
2021-08-26,1200393,202134,87745,87744,1
2021-08-26,1200054,202134,87749,87745,4
2021-08-26,1200401,202134,87750,87749,1
2021-08-26,1200427,202134,87750,87750,0
2021-08-26,1200385,202134,87750,87750,0
2021-08-26,1200500,202134,87750,87750,0
2021-08-26,1200450,202134,87750,87750,0
2021-08-26,1200609,202134,87767,87750,17
2021-08-26,1200708,202134,87769,87767,2
2021-08-26,1200336,202134,87772,87769,3
2021-08-26,1200351,202134,87772,87772,0
2021-08-26,1200344,202134,87772,87772,0
2021-08-26,1200328,202134,87772,87772,0
2021-08-26,1200302,202134,87773,87772,1
2021-08-26,1200252,202134,87773,87773,0
2021-08-26,1200203,202134,87776,87773,3
2021-08-26,1200179,202134,87776,87776,0
2021-08-26,1200138,202134,87776,87776,0
2021-08-26,1200104,202134,87776,87776,0
2021-08-26,1200013,202134,87776,87776,0
2021-08-26,1200435,202134,87776,87776,0
2021-08-27,1200435,202134,87776,87776,0
2021-08-27,1200708,202134,87776,87776,0
2021-08-27,1200500,202134,87777,87776,1
2021-08-27,1200427,202134,87777,87777,0
2021-08-27,1200401,202134,87780,87777,3
2021-08-27,1200393,202134,87783,87780,3
2021-08-27,1200807,202134,87783,87783,0
2021-08-27,1200385,202134,87783,87783,0
2021-08-27,1200336,202134,87784,87783,1
2021-08-27,1200351,202134,87789,87784,5
2021-08-27,1200344,202134,87789,87789,0
2021-08-27,1200328,202134,87789,87789,0
2021-08-27,1200302,202134,87789,87789,0
2021-08-27,1200252,202134,87789,87789,0
2021-08-27,1200203,202134,87795,87789,6
2021-08-27,1200179,202134,87795,87795,0
2021-08-27,1200138,202134,87795,87795,0
2021-08-27,1200104,202134,87806,87795,11
2021-08-27,1200054,202134,87806,87806,0
2021-08-27,1200450,202134,87808,87806,2
2021-08-27,1200609,202134,87810,87808,2
2021-08-27,1200013,202134,87813,87810,3
2021-08-28,1200336,202134,87813,87813,0
2021-08-28,1200807,202134,87813,87813,0
2021-08-28,1200393,202134,87813,87813,0
2021-08-28,1200401,202134,87814,87813,1
2021-08-28,1200427,202134,87814,87814,0
2021-08-28,1200435,202134,87814,87814,0
2021-08-28,1200500,202134,87814,87814,0
2021-08-28,1200450,202134,87814,87814,0
2021-08-28,1200609,202134,87814,87814,0
2021-08-28,1200708,202134,87814,87814,0
2021-08-28,1200351,202134,87814,87814,0
2021-08-28,1200344,202134,87814,87814,0
2021-08-28,1200328,202134,87814,87814,0
2021-08-28,1200302,202134,87814,87814,0
2021-08-28,1200252,202134,87814,87814,0
2021-08-28,1200203,202134,87817,87814,3
2021-08-28,1200179,202134,87817,87817,0
2021-08-28,1200138,202134,87817,87817,0
2021-08-28,1200104,202134,87817,87817,0
2021-08-28,1200054,202134,87817,87817,0
2021-08-28,1200013,202134,87817,87817,0
2021-08-28,1200385,202134,87817,87817,0
2021-08-29,1200336,202135,87817,87817,0
2021-08-29,1200427,202135,87817,87817,0
2021-08-29,1200708,202135,87817,87817,0
2021-08-29,1200609,202135,87817,87817,0
2021-08-29,1200450,202135,87817,87817,0
2021-08-29,1200500,202135,87817,87817,0
2021-08-29,1200435,202135,87817,87817,0
2021-08-29,1200401,202135,87818,87817,1
2021-08-29,1200393,202135,87818,87818,0
2021-08-29,1200807,202135,87818,87818,0
2021-08-29,1200351,202135,87818,87818,0
2021-08-29,1200385,202135,87818,87818,0
2021-08-29,1200328,202135,87818,87818,0
2021-08-29,1200302,202135,87818,87818,0
2021-08-29,1200252,202135,87818,87818,0
2021-08-29,1200203,202135,87818,87818,0
2021-08-29,1200179,202135,87818,87818,0
2021-08-29,1200138,202135,87818,87818,0
2021-08-29,1200104,202135,87818,87818,0
2021-08-29,1200054,202135,87818,87818,0
2021-08-29,1200013,202135,87818,87818,0
2021-08-29,1200344,202135,87818,87818,0
2021-08-30,1200203,202135,87818,87818,0
2021-08-30,1200344,202135,87818,87818,0
2021-08-30,1200328,202135,87818,87818,0
2021-08-30,1200302,202135,87818,87818,0
2021-08-30,1200179,202135,87818,87818,0
2021-08-30,1200385,202135,87818,87818,0
2021-08-30,1200104,202135,87818,87818,0
2021-08-30,1200054,202135,87818,87818,0
2021-08-30,1200013,202135,87818,87818,0
2021-08-30,1200351,202135,87818,87818,0
2021-08-30,1200138,202135,87818,87818,0
2021-08-30,1200336,202135,87818,87818,0
2021-08-30,1200252,202135,87818,87818,0
2021-08-30,1200393,202135,87818,87818,0
2021-08-30,1200401,202135,87819,87818,1
2021-08-30,1200427,202135,87819,87819,0
2021-08-30,1200435,202135,87819,87819,0
2021-08-30,1200500,202135,87819,87819,0
2021-08-30,1200450,202135,87819,87819,0
2021-08-30,1200609,202135,87819,87819,0
2021-08-30,1200708,202135,87819,87819,0
2021-08-30,1200807,202135,87819,87819,0
2021-08-31,1200708,202135,87819,87819,0
2021-08-31,1200013,202135,87816,87819,-3
2021-08-31,1200054,202135,87825,87816,9
2021-08-31,1200104,202135,87823,87825,-2
2021-08-31,1200138,202135,87823,87823,0
2021-08-31,1200179,202135,87823,87823,0
2021-08-31,1200203,202135,87829,87823,6
2021-08-31,1200302,202135,87829,87829,0
2021-08-31,1200450,202135,87829,87829,0
2021-08-31,1200500,202135,87829,87829,0
2021-08-31,1200435,202135,87830,87829,1
2021-08-31,1200427,202135,87834,87830,4
2021-08-31,1200401,202135,87836,87834,2
2021-08-31,1200252,202135,87836,87836,0
2021-08-31,1200393,202135,87836,87836,0
2021-08-31,1200385,202135,87836,87836,0
2021-08-31,1200336,202135,87840,87836,4
2021-08-31,1200351,202135,87841,87840,1
2021-08-31,1200344,202135,87841,87841,0
2021-08-31,1200328,202135,87841,87841,0
2021-08-31,1200807,202135,87841,87841,0
2021-08-31,1200609,202135,87838,87841,-3
2021-09-01,1200013,202135,87838,87838,0
2021-09-01,1200054,202135,87838,87838,0
2021-09-01,1200104,202135,87838,87838,0
2021-09-01,1200179,202135,87838,87838,0
2021-09-01,1200252,202135,87839,87838,1
2021-09-01,1200302,202135,87839,87839,0
2021-09-01,1200328,202135,87839,87839,0
2021-09-01,1200344,202135,87839,87839,0
2021-09-01,1200351,202135,87841,87839,2
2021-09-01,1200336,202135,87841,87841,0
2021-09-01,1200385,202135,87841,87841,0
2021-09-01,1200807,202135,87841,87841,0
2021-09-01,1200393,202135,87841,87841,0
2021-09-01,1200401,202135,87843,87841,2
2021-09-01,1200427,202135,87843,87843,0
2021-09-01,1200435,202135,87843,87843,0
2021-09-01,1200500,202135,87843,87843,0
2021-09-01,1200203,202135,87846,87843,3
2021-09-01,1200450,202135,87846,87846,0
2021-09-01,1200609,202135,87846,87846,0
2021-09-01,1200708,202135,87846,87846,0
2021-09-01,1200138,202135,87846,87846,0
2021-09-02,1200013,202135,87846,87846,0
2021-09-02,1200054,202135,87846,87846,0
2021-09-02,1200104,202135,87846,87846,0
2021-09-02,1200138,202135,87846,87846,0
2021-09-02,1200179,202135,87846,87846,0
2021-09-02,1200203,202135,87846,87846,0
2021-09-02,1200252,202135,87846,87846,0
2021-09-02,1200302,202135,87846,87846,0
2021-09-02,1200328,202135,87846,87846,0
2021-09-02,1200344,202135,87846,87846,0
2021-09-02,1200351,202135,87846,87846,0
2021-09-02,1200385,202135,87846,87846,0
2021-09-02,1200393,202135,87846,87846,0
2021-09-02,1200807,202135,87846,87846,0
2021-09-02,1200401,202135,87850,87846,4
2021-09-02,1200427,202135,87850,87850,0
2021-09-02,1200435,202135,87850,87850,0
2021-09-02,1200500,202135,87850,87850,0
2021-09-02,1200450,202135,87850,87850,0
2021-09-02,1200609,202135,87849,87850,-1
2021-09-02,1200708,202135,87849,87849,0
2021-09-02,1200336,202135,87850,87849,1
2021-09-03,1200013,202135,87850,87850,0
2021-09-03,1200054,202135,87852,87850,2
2021-09-03,1200104,202135,87853,87852,1
2021-09-03,1200138,202135,87853,87853,0
2021-09-03,1200179,202135,87853,87853,0
2021-09-03,1200203,202135,87858,87853,5
2021-09-03,1200708,202135,87858,87858,0
2021-09-03,1200328,202135,87858,87858,0
2021-09-03,1200344,202135,87858,87858,0
2021-09-03,1200351,202135,87860,87858,2
2021-09-03,1200336,202135,87860,87860,0
2021-09-03,1200385,202135,87861,87860,1
2021-09-03,1200807,202135,87861,87861,0
2021-09-03,1200393,202135,87861,87861,0
2021-09-03,1200401,202135,87863,87861,2
2021-09-03,1200427,202135,87863,87863,0
2021-09-03,1200435,202135,87863,87863,0
2021-09-03,1200500,202135,87863,87863,0
2021-09-03,1200450,202135,87863,87863,0
2021-09-03,1200609,202135,87863,87863,0
2021-09-03,1200302,202135,87863,87863,0
2021-09-03,1200252,202135,87870,87863,7
2021-09-04,1200435,202135,87870,87870,0
2021-09-04,1200393,202135,87870,87870,0
2021-09-04,1200708,202135,87870,87870,0
2021-09-04,1200609,202135,87871,87870,1
2021-09-04,1200450,202135,87871,87871,0
2021-09-04,1200500,202135,87871,87871,0
2021-09-04,1200427,202135,87871,87871,0
2021-09-04,1200401,202135,87872,87871,1
2021-09-04,1200807,202135,87872,87872,0
2021-09-04,1200385,202135,87872,87872,0
2021-09-04,1200351,202135,87873,87872,1
2021-09-04,1200336,202135,87873,87873,0
2021-09-04,1200328,202135,87873,87873,0
2021-09-04,1200302,202135,87873,87873,0
2021-09-04,1200252,202135,87881,87873,8
2021-09-04,1200203,202135,87882,87881,1
